SightingID,ReserveName,SpeciesCommonName,SightingDate
17866,Birch Creek,Yellow-green Vireo,4/27/2014
17867,Beaver Village,Lapland Longspur,1/4/2018
17868,Tunapuna,Golden-crowned Sparrow,2/17/2008
17869,Arima,Eastern Kingbird,10/11/2011
17870,Burns Paiute,European Starling,3/30/2015
17871,Big Sandy Rancheria,Varied Thrush,12/27/2016
17872,Beaver Village,Song Sparrow,12/28/2023
17873,Bad River,Hooded Warbler,8/7/2013
17874,Karuk,Willow Flycatcher,8/27/2023
17875,Guayaguayare,Olive Sparrow,5/22/2015
17876,Caura,Tricolored Blackbird,11/7/2022
17877,Anvik Village,Swamp Sparrow,7/25/2020
17878,Bois Forte Band,Western Bluebird,6/30/2010
17879,Kaw,Cave Swallow,9/16/2016
17880,Brotherton,Pine Siskin,1/14/2018
17881,Upatoi,Chestnut-collared Longspur,12/10/2012
17882,Burns Paiute,Purple Martin,4/25/2009
17883,Guayaguayare,Bewick's Wren,2/13/2013
17884,Tacarigua,Arctic Warbler,2/6/2013
17885,Kaw,Hoary Redpoll,2/21/2022
17886,Karuk,Hooded Warbler,2/15/2023
17887,Big Sandy Rancheria,Cave Swallow,12/13/2019
17888,Karuk,Williamson's Sapsucker,1/16/2015
17889,Caroni,Cliff Swallow,2/8/2019
17890,Ochillie,Ruby-crowned Kinglet,8/14/2015
17891,Kasigluk,Yellow-throated Warbler,9/22/2020
17892,Guaico,Boat-tailed Grackle,1/16/2020
17893,Kalispell,Hammond's Flycatcher,5/6/2013
17894,Kaw,Phainopepla,8/19/2008
17895,Aripo ,Western Meadowlark,11/25/2010
17896,Weracoba,Mourning Dove,1/1/2017
17897,Paria,Yellow-eyed Junco,1/6/2019
17898,Guaico,Hermit Thrush,1/18/2022
17899,Karuk,Tricolored Blackbird,11/12/2012
17900,Kaw,White-breasted Nuthatch,9/7/2013
17901,Cataula,Willow Flycatcher,9/13/2022
17902,Couva,Colima Warbler,6/24/2015
17903,Tamana,Black-capped Gnatcatcher,10/18/2017
17904,Kalispell,Sagebrush Sparrow,2/16/2011
17905,Nankipooh,Varied Thrush,10/6/2018
17906,Arima,Brewer's Sparrow,1/4/2020
17907,Acoma Pueblo,Song Sparrow,4/4/2024
17908,Schatulga,Hooded Oriole,5/24/2013
17909,Arima,Olive Sparrow,4/24/2024
17910,Dahlonega,Ruby-crowned Kinglet,11/13/2016
17911,Blackfeet,Song Sparrow,4/7/2011
17912,Caura,Varied Thrush,6/2/2013
17913,Weracoba,Clay-colored Sparrow,4/4/2014
17914,Kaw,Hammond's Flycatcher,10/5/2010
17915,Paria,Chestnut-collared Longspur,5/25/2018
17916,Schatulga,Yellow-billed Magpie,1/7/2021
17917,Kasigluk,Golden-crowned Sparrow,5/6/2011
17918,Mucurapo,Song Sparrow,2/23/2013
17919,Kaw,Bank Swallow,8/15/2008
17920,Chaguanas,Bay-breasted Warbler,4/24/2008
17921,Paria,Greater Sage-Grouse,10/6/2020
17922,Tunapuna,Orchard Oriole,3/3/2013
17923,Carapichaima,Chestnut-sided Warbler,9/23/2017
17924,Aripo ,California Gnatcatcher,7/18/2017
17925,Big Sandy Rancheria,Yellow-breasted Chat,2/11/2016
17926,Anvik Village,Yellow-eyed Junco,1/16/2023
17927,Carapichaima,Wood Thrush,6/16/2012
17928,Bad River,Lincoln's Sparrow,2/26/2013
17929,Carapichaima,Bank Swallow,2/15/2012
17930,Acoma Pueblo,Lesser Goldfinch,1/5/2021
17931,Bishop Paiute,Williamson's Sapsucker,10/7/2021
17932,Dahlonega,Varied Bunting,8/29/2018
17933,Bois Forte Band,Sagebrush Sparrow,7/16/2021
17934,Mucurapo,Chestnut-collared Longspur,11/5/2018
17935,Brotherton,Bell's Vireo,3/30/2017
17936,Kaw,Tricolored Blackbird,5/23/2008
17937,Ochillie,Phainopepla,1/25/2023
17938,Kalispell,Varied Thrush,3/13/2018
17939,Brotherton,California Gnatcatcher,8/10/2011
17940,Aripo ,Pine Siskin,4/7/2017
17941,Brotherton,Pine Siskin,9/22/2020
17942,Weracoba,Brown-headed Cowbird,9/20/2010
17943,Guayaguayare,Clay-colored Sparrow,9/12/2013
17944,Kasigluk,Lark Sparrow,5/2/2021
17945,Brotherton,Western Bluebird,12/23/2019
17946,Kalispell,Orchard Oriole,5/30/2014
17947,Acoma Pueblo,Hoary Redpoll,12/19/2023
17948,Bad River,Arctic Warbler,12/2/2010
17949,Burns Paiute,California Gnatcatcher,7/12/2021
17950,Caura,Purple Finch,3/18/2010
17951,Nankipooh,Gray-crowned Rosy-Finch,5/1/2015
17952,Brotherton,Red-faced Warbler,8/28/2010
17953,Nankipooh,Tricolored Blackbird,6/11/2021
17954,Upatoi,Hoary Redpoll,4/25/2015
17955,Carapichaima,Thick-billed Kingbird,10/18/2022
17956,Toccoa,Mexican Chickadee,10/3/2018
17957,Anvik Village,Bank Swallow,1/12/2008
17958,Blackfeet,Lapland Longspur,12/6/2018
17959,Caura,Ruby-crowned Kinglet,1/19/2017
17960,Guayaguayare,California Gnatcatcher,9/1/2017
17961,Kalispell,California Gnatcatcher,3/25/2015
17962,Oropouche ,Wood Thrush,5/29/2019
17963,Arima,Dark-eyed Junco,3/10/2008
17964,Bois Forte Band,Yellow-throated Warbler,8/15/2015
17965,Aripo ,Smooth-billed Ani,5/31/2016
17966,Tacarigua,Say's Phoebe,10/1/2013
17967,Kasigluk,Northern Cardinal,10/28/2017
17968,Mayaro,Rock Wren,8/4/2022
17969,Kasigluk,Yellow-throated Warbler,11/21/2017
17970,Guayaguayare,Lawrence's Goldfinch,4/16/2017
17971,Birch Creek,Hoary Redpoll,8/12/2018
17972,Tamana,Varied Bunting,12/19/2017
17973,Karuk,Yellow-throated Warbler,11/13/2022
17974,Blackfeet,Worm-eating Warbler,6/19/2009
17975,Schatulga,Bank Swallow,7/16/2019
17976,Anvik Village,Swamp Sparrow,8/20/2020
17977,Arima,Arctic Warbler,6/6/2015
17978,Beaver Village,Red-eyed Vireo,8/4/2023
17979,Couva,Gray-headed Chickadee,5/4/2009
17980,Guayaguayare,Eastern Towhee,3/21/2020
17981,Tamana,Orange-crowned Warbler,10/12/2008
17982,Blackfeet,Florida Scrub-Jay,7/29/2016
17983,Bois Forte Band,Yellow-green Vireo,3/4/2018
17984,Carapichaima,Ruby-crowned Kinglet,11/17/2019
17985,Burns Paiute,Varied Thrush,7/12/2008
17986,Dahlonega,Chestnut-sided Warbler,1/14/2018
17987,Karuk,Eastern Kingbird,6/3/2013
17988,Schatulga,Varied Thrush,4/27/2023
17989,Karuk,Hoary Redpoll,10/24/2009
17990,Tunapuna,Red-eyed Vireo,12/5/2018
17991,Oropouche ,California Gnatcatcher,7/12/2023
17992,Mayaro,Wood Thrush,2/17/2022
17993,Tacarigua,Dusky Grouse,7/26/2023
17994,Tunapuna,Red Crossbill,12/18/2020
17995,Kaw,Orchard Oriole,3/9/2020
17996,Schatulga,Yellow-eyed Junco,11/26/2017
17997,Kasigluk,Orchard Oriole,8/1/2016
17998,Burns Paiute,Cave Swallow,2/6/2017
17999,Big Sandy Rancheria,Olive Sparrow,5/19/2012
18000,Beaver Village,Smooth-billed Ani,4/4/2022
18001,Aripo ,Tricolored Blackbird,7/2/2020
18002,Karuk,Northern Cardinal,11/27/2011
18003,Upatoi,Eurasian Collared-Dove,11/2/2014
18004,Big Sandy Rancheria,Pyrrhuloxia,9/6/2015
18005,Guayaguayare,Brown Jay,12/2/2018
18006,Nankipooh,Boat-tailed Grackle,10/2/2011
18007,Upatoi,Bicknell's Thrush,2/25/2023
18008,Carapichaima,Lapland Longspur,1/23/2016
18009,Kasigluk,Yellow-green Vireo,4/28/2022
18010,Caroni,Eurasian Tree Sparrow,5/20/2011
18011,Caroni,Phainopepla,2/17/2008
18012,Karuk,Olive Sparrow,7/15/2011
18013,Arima,Lapland Longspur,1/5/2020
18014,Arima,Scott's Oriole,4/17/2024
18015,Guaico,American Tree Sparrow,11/3/2013
18016,Mayaro,Varied Thrush,6/6/2017
18017,Caroni,Eurasian Tree Sparrow,12/2/2009
18018,Schatulga,Bohemian Waxwing,1/29/2010
18019,Weracoba,Hermit Thrush,3/25/2018
18020,Weracoba,Song Sparrow,12/12/2011
18021,Mayaro,Swamp Sparrow,7/22/2011
18022,Nankipooh,Varied Thrush,9/6/2017
18023,Kasigluk,Canada Warbler,2/13/2008
18024,Ochillie,Orange-crowned Warbler,1/28/2023
18025,Toccoa,Bell's Vireo,6/30/2023
18026,Chaguanas,California Gnatcatcher,8/22/2009
18027,Dahlonega,Costa's Hummingbird,4/13/2011
18028,Karuk,Dark-eyed Junco,11/7/2015
18029,Anvik Village,Red-faced Warbler,10/8/2016
18030,Oropouche ,Hooded Warbler,2/26/2018
18031,Big Sandy Rancheria,Yellow-eyed Junco,11/23/2017
18032,Cataula,Bank Swallow,8/23/2021
18033,Mayaro,Ruby-crowned Kinglet,9/4/2010
18034,Big Sandy Rancheria,Smooth-billed Ani,2/15/2015
18035,Nankipooh,Gray Kingbird,10/26/2009
18036,Carapichaima,Pyrrhuloxia,4/24/2015
18037,Weracoba,Hooded Warbler,3/5/2019
18038,Burns Paiute,Sprague's Pipit,3/29/2009
18039,Arouca,Pyrrhuloxia,9/12/2015
18040,Karuk,Rusty Blackbird,9/8/2013
18041,Guayaguayare,California Gnatcatcher,3/19/2014
18042,Bois Forte Band,Vaux's Swift,11/25/2008
18043,Schatulga,Red-faced Warbler,11/17/2011
18044,Mayaro,Rusty Blackbird,9/8/2008
18045,Big Sandy Rancheria,Hammond's Flycatcher,5/8/2012
18046,Tamana,Pacific Wren,4/16/2015
18047,Arima,Yellow-eyed Junco,6/3/2014
18048,Oropouche ,Yellow-eyed Junco,8/17/2011
18049,Couva,Bohemian Waxwing,3/19/2019
18050,Guayaguayare,Song Sparrow,5/15/2023
18051,Bad River,Clay-colored Sparrow,4/7/2017
18052,Nankipooh,Black-chinned Hummingbird,9/25/2018
18053,Beaver Village,Hooded Warbler,8/20/2008
18054,Guayaguayare,Lapland Longspur,3/27/2010
18055,Ochillie,Yellow-green Vireo,5/10/2018
18056,Schatulga,Smooth-billed Ani,11/17/2023
18057,Weracoba,Rufous Hummingbird,8/28/2021
18058,Bad River,Inca Dove,12/24/2020
18059,Schatulga,Ring-necked Pheasant,3/5/2010
18060,Bad River,Chestnut-sided Warbler,12/29/2013
18061,Aripo ,Gilded Flicker,1/10/2013
18062,Arouca,Bank Swallow,2/21/2013
18063,Dahlonega,Bohemian Waxwing,11/1/2014
18064,Toccoa,Kirtland's Warbler,6/2/2022
18065,Kaw,Curve-billed Thrasher,9/12/2022
18066,Karuk,Red-faced Warbler,2/26/2024
18067,Bad River,Lincoln's Sparrow,6/24/2020
18068,Schatulga,Boat-tailed Grackle,2/5/2020
18069,Bishop Paiute,Ruby-crowned Kinglet,9/3/2018
18070,Paria,Hoary Redpoll,1/13/2023
18071,Schatulga,Brown-crested Flycatcher,3/16/2023
18072,Cataula,Willow Ptarmigan,3/24/2022
18073,Caroni,Hermit Thrush,7/9/2018
18074,Bois Forte Band,Chestnut-sided Warbler,1/23/2015
18075,Mayaro,Willow Flycatcher,10/13/2013
18076,Bad River,Varied Thrush,12/11/2017
18077,Couva,Hoary Redpoll,3/14/2011
18078,Kaw,Bachman's Sparrow,2/17/2024
18079,Anvik Village,Willow Flycatcher,8/18/2020
18080,Carapichaima,Yellow-eyed Junco,6/28/2017
18081,Bad River,Northern Rough-winged Swallow,4/4/2024
18082,Mayaro,Varied Thrush,1/30/2024
18083,Kalispell,American Robin,1/18/2024
18084,Anvik Village,Hermit Thrush,4/29/2013
18085,Tamana,White-crowned Pigeon,8/6/2020
18086,Caura,Gray Flycatcher,1/26/2008
18087,Kalispell,Hoary Redpoll,3/6/2010
18088,Kasigluk,Bank Swallow,1/7/2021
18089,Bois Forte Band,Fox Sparrow,12/14/2012
18090,Bad River,Arctic Warbler,8/31/2022
18091,Acoma Pueblo,Williamson's Sapsucker,3/2/2014
18092,Ochillie,Lincoln's Sparrow,3/8/2013
18093,Burns Paiute,Orange-crowned Warbler,11/30/2009
18094,Guaico,Clay-colored Sparrow,3/15/2020
18095,Guaico,Golden-crowned Sparrow,1/15/2011
18096,Cataula,Gilded Flicker,11/30/2008
18097,Caura,Lark Sparrow,5/5/2013
18098,Bois Forte Band,Phainopepla,4/11/2024
18099,Kasigluk,Orchard Oriole,12/12/2008
18100,Aripo ,Brown-crested Flycatcher,6/27/2022
18101,Bois Forte Band,LeConte's Sparrow,7/13/2021
18102,Upatoi,Horned Lark,1/1/2010
18103,Weracoba,Varied Thrush,4/28/2020
18104,Guayaguayare,Lincoln's Sparrow,6/17/2019
18105,Arima,Lincoln's Sparrow,5/17/2010
18106,Anvik Village,Yellow-eyed Junco,12/2/2021
18107,Mucurapo,Blackpoll Warbler,5/9/2023
18108,Schatulga,Orange-crowned Warbler,3/3/2018
18109,Kalispell,Gray Catbird,10/23/2020
18110,Toccoa,Swamp Sparrow,11/2/2020
18111,Tunapuna,Phainopepla,11/25/2010
18112,Schatulga,Bohemian Waxwing,3/25/2023
18113,Acoma Pueblo,Yellow-eyed Junco,12/28/2019
18114,Arouca,Hoary Redpoll,11/7/2014
18115,Oropouche ,Red-faced Warbler,1/22/2019
18116,Acoma Pueblo,Kirtland's Warbler,8/14/2018
18117,Upatoi,Colima Warbler,7/27/2019
18118,Brotherton,Pyrrhuloxia,7/3/2015
18119,Ochillie,California Gnatcatcher,11/2/2021
18120,Big Sandy Rancheria,Chestnut-collared Longspur,4/8/2014
18121,Oropouche ,Red-faced Warbler,10/4/2012
18122,Mayaro,Lincoln's Sparrow,6/25/2012
18123,Dahlonega,Eastern Towhee,7/2/2012
18124,Anvik Village,Lincoln's Sparrow,1/31/2018
18125,Toccoa,Bohemian Waxwing,10/14/2018
18126,Kaw,Lark Sparrow,8/5/2022
18127,Weracoba,Hermit Thrush,10/17/2019
18128,Upatoi,Great Gray Owl,12/23/2013
18129,Caroni,Arctic Warbler,1/15/2011
18130,Schatulga,Song Sparrow,10/6/2015
18131,Couva,Black-throated Blue Warbler,2/19/2022
18132,Guayaguayare,Song Sparrow,10/28/2010
18133,Aripo ,Golden-winged Warbler,4/26/2018
18134,Kasigluk,American Tree Sparrow,8/8/2014
18135,Tacarigua,Varied Thrush,7/9/2010
18136,Nankipooh,Florida Scrub-Jay,6/3/2022
18137,Paria,Cave Swallow,12/31/2013
18138,Kasigluk,Alder Flycatcher,10/22/2022
18139,Paria,Blue Grosbeak,6/25/2018
18140,Tunapuna,Black-and-white Warbler,11/13/2017
18141,Toccoa,Colima Warbler,12/22/2015
18142,Caroni,Pacific-slope Flycatcher,4/6/2023
18143,Bois Forte Band,Common Grackle,12/19/2016
18144,Tunapuna,Smooth-billed Ani,2/7/2017
18145,Paria,Black-throated Blue Warbler,6/22/2011
18146,Oropouche ,Eastern Kingbird,8/18/2021
18147,Tacarigua,Yellow Warbler,10/10/2009
18148,Kalispell,Black-headed Grosbeak,6/15/2013
18149,Kasigluk,Varied Thrush,11/29/2013
18150,Nankipooh,Golden-crowned Sparrow,9/17/2019
18151,Ochillie,Wood Thrush,12/3/2020
18152,Bois Forte Band,Arctic Warbler,5/16/2013
18153,Nankipooh,Wood Thrush,4/26/2017
18154,Carapichaima,Chestnut-collared Longspur,4/24/2018
18155,Beaver Village,Smooth-billed Ani,2/28/2010
18156,Carapichaima,Orange-crowned Warbler,9/9/2018
18157,Karuk,Red-faced Warbler,11/18/2018
18158,Tunapuna,Vermilion Flycatcher,5/11/2008
18159,Bishop Paiute,Swamp Sparrow,9/20/2009
18160,Schatulga,Hermit Thrush,6/21/2023
18161,Carapichaima,Pyrrhuloxia,7/20/2011
18162,Big Sandy Rancheria,Rusty Blackbird,5/2/2016
18163,Big Sandy Rancheria,Lincoln's Sparrow,4/8/2009
18164,Brotherton,Arctic Warbler,11/15/2019
18165,Toccoa,Bachman's Sparrow,2/7/2017
18166,Guaico,Song Sparrow,5/11/2011
18167,Karuk,Lincoln's Sparrow,11/5/2017
18168,Paria,Arctic Warbler,4/22/2019
18169,Schatulga,Northern Rough-winged Swallow,6/9/2021
18170,Caroni,Rock Ptarmigan,1/11/2009
18171,Mucurapo,Willow Flycatcher,9/10/2017
18172,Upatoi,Red-eyed Vireo,12/8/2012
18173,Toccoa,Rusty Blackbird,7/13/2008
18174,Paria,Lesser Goldfinch,3/10/2011
18175,Oropouche ,Arctic Warbler,8/17/2023
18176,Anvik Village,Clay-colored Sparrow,12/15/2011
18177,Kalispell,Black-throated Blue Warbler,12/24/2022
18178,Brotherton,Antillean Nighthawk,2/21/2022
18179,Acoma Pueblo,Black-throated Blue Warbler,10/31/2012
18180,Weracoba,Wood Thrush,2/14/2014
18181,Blackfeet,Sagebrush Sparrow,1/12/2016
18182,Toccoa,Pyrrhuloxia,5/23/2014
18183,Bad River,Dickcissel,12/19/2023
18184,Tunapuna,Pacific Wren,9/4/2021
18185,Beaver Village,Mangrove Cuckoo,8/27/2015
18186,Birch Creek,Pyrrhuloxia,6/11/2017
18187,Tunapuna,Wood Thrush,6/23/2014
18188,Upatoi,Sagebrush Sparrow,5/4/2021
18189,Arouca,Boat-tailed Grackle,7/20/2017
18190,Chaguanas,Orchard Oriole,4/14/2013
18191,Caura,Yellow-eyed Junco,4/9/2014
18192,Guayaguayare,Clay-colored Sparrow,7/13/2008
18193,Dahlonega,Gilded Flicker,8/2/2023
18194,Paria,Yellow-eyed Junco,6/2/2017
18195,Caura,Allen's Hummingbird,8/16/2021
18196,Bois Forte Band,Pine Siskin,2/8/2013
18197,Tacarigua,Pacific Wren,6/9/2017
18198,Dahlonega,Olive Sparrow,7/8/2015
18199,Tacarigua,Black-headed Grosbeak,2/4/2020
18200,Mucurapo,Pyrrhuloxia,10/24/2016
18201,Aripo ,Say's Phoebe,8/29/2017
18202,Bad River,Orchard Oriole,4/24/2012
18203,Toccoa,Morelet's Seedeater,8/31/2015
18204,Upatoi,Brown Jay,5/20/2018
18205,Kalispell,Black-chinned Hummingbird,2/9/2017
18206,Aripo ,Phainopepla,12/10/2011
18207,Chaguanas,Yellow-throated Vireo,7/19/2015
18208,Nankipooh,Williamson's Sapsucker,4/19/2011
18209,Tamana,Yellow-throated Warbler,12/2/2021
18210,Brotherton,Lapland Longspur,9/29/2008
18211,Arima,Yellow-green Vireo,4/22/2008
18212,Burns Paiute,Williamson's Sapsucker,8/16/2022
18213,Paria,Rusty Blackbird,3/19/2024
18214,Aripo ,Swamp Sparrow,11/14/2010
18215,Kalispell,Cave Swallow,12/31/2016
18216,Anvik Village,Red-eyed Vireo,7/2/2010
18217,Tamana,Tricolored Blackbird,2/10/2022
18218,Bois Forte Band,McKay's Bunting,3/19/2019
18219,Caura,Morelet's Seedeater,10/23/2012
18220,Couva,Hooded Warbler,10/10/2008
18221,Couva,Ruby-crowned Kinglet,5/14/2014
18222,Aripo ,Orange-crowned Warbler,8/11/2022
18223,Arima,Willow Flycatcher,3/1/2011
18224,Blackfeet,Smooth-billed Ani,9/10/2017
18225,Cataula,Yellow-eyed Junco,11/2/2008
18226,Schatulga,Arctic Warbler,5/28/2010
18227,Arima,Lark Bunting,2/4/2008
18228,Brotherton,Bicknell's Thrush,7/8/2016
18229,Toccoa,Varied Thrush,9/27/2014
18230,Guaico,McKay's Bunting,10/19/2015
18231,Mucurapo,Bohemian Waxwing,12/16/2020
18232,Toccoa,Colima Warbler,6/28/2016
18233,Oropouche ,Rusty Blackbird,3/26/2010
18234,Kaw,Willow Flycatcher,8/4/2008
18235,Guayaguayare,Ruby-crowned Kinglet,12/9/2009
18236,Cataula,Hooded Warbler,9/23/2010
18237,Weracoba,Varied Thrush,9/8/2018
18238,Nankipooh,Yellow-throated Warbler,1/11/2021
18239,Birch Creek,Song Sparrow,12/28/2013
18240,Nankipooh,American Tree Sparrow,7/17/2017
18241,Upatoi,Ruby-crowned Kinglet,8/15/2018
18242,Mucurapo,Sagebrush Sparrow,2/13/2024
18243,Bad River,Carolina Wren,7/18/2021
18244,Arouca,Pine Siskin,3/31/2011
18245,Carapichaima,Bohemian Waxwing,12/5/2020
18246,Ochillie,Ruffed Grouse,6/22/2008
18247,Upatoi,Plumbeous Vireo,10/18/2016
18248,Aripo ,Rusty Blackbird,5/25/2016
18249,Aripo ,Gray Catbird,8/9/2015
18250,Acoma Pueblo,Lincoln's Sparrow,1/5/2022
18251,Blackfeet,Mountain Chickadee,5/11/2020
18252,Tacarigua,California Gnatcatcher,9/8/2010
18253,Bois Forte Band,Lesser Goldfinch,3/6/2015
18254,Bad River,California Gnatcatcher,2/7/2008
18255,Paria,Varied Thrush,3/5/2018
18256,Acoma Pueblo,Yellow-throated Warbler,11/4/2013
18257,Dahlonega,Varied Thrush,12/4/2013
18258,Kaw,Song Sparrow,5/24/2012
18259,Acoma Pueblo,Tricolored Blackbird,3/13/2011
18260,Birch Creek,Dark-eyed Junco,4/10/2018
18261,Caura,Yellow-throated Warbler,6/9/2010
18262,Big Sandy Rancheria,Pine Siskin,2/14/2024
18263,Weracoba,Willow Flycatcher,10/18/2017
18264,Aripo ,Golden-cheeked Warbler,9/12/2009
18265,Upatoi,Lesser Goldfinch,12/23/2012
18266,Bad River,Yellow-throated Warbler,6/12/2008
18267,Carapichaima,Varied Thrush,6/1/2015
18268,Upatoi,Tricolored Blackbird,4/23/2021
18269,Kasigluk,Clay-colored Sparrow,7/3/2009
18270,Caroni,Boat-tailed Grackle,7/24/2014
18271,Anvik Village,Black-chinned Sparrow,4/23/2016
18272,Upatoi,Lesser Goldfinch,1/18/2010
18273,Brotherton,Orchard Oriole,5/2/2010
18274,Anvik Village,Tricolored Blackbird,9/4/2009
18275,Upatoi,Yellow-eyed Junco,4/23/2010
18276,Toccoa,Red-faced Warbler,12/6/2013
18277,Anvik Village,Gray Kingbird,9/13/2020
18278,Toccoa,Clay-colored Sparrow,6/5/2016
18279,Arouca,California Gnatcatcher,6/1/2010
18280,Bois Forte Band,Wood Thrush,1/3/2020
18281,Kasigluk,Eastern Kingbird,6/20/2018
18282,Chaguanas,Wood Thrush,1/10/2022
18283,Birch Creek,Wood Thrush,11/1/2019
18284,Cataula,Sedge Wren,5/31/2024
18285,Anvik Village,Bell's Vireo,11/14/2023
18286,Carapichaima,Varied Thrush,3/31/2011
18287,Chaguanas,California Gnatcatcher,6/10/2015
18288,Karuk,Rusty Blackbird,2/2/2011
18289,Tunapuna,Red-faced Warbler,12/27/2018
18290,Toccoa,Chestnut-sided Warbler,5/3/2024
18291,Toccoa,Orchard Oriole,1/9/2011
18292,Schatulga,Gray-headed Chickadee,10/23/2015
18293,Dahlonega,Smooth-billed Ani,2/9/2014
18294,Upatoi,Bank Swallow,4/8/2012
18295,Bishop Paiute,Worm-eating Warbler,1/24/2019
18296,Birch Creek,Yellow-throated Warbler,4/4/2016
18297,Beaver Village,Golden-crowned Sparrow,7/4/2011
18298,Schatulga,Black-throated Blue Warbler,5/14/2022
18299,Schatulga,Varied Thrush,6/18/2018
18300,Brotherton,Varied Thrush,9/20/2020
18301,Ochillie,Varied Thrush,8/2/2013
18302,Arouca,Varied Thrush,5/23/2012
18303,Weracoba,Bell's Vireo,5/11/2020
18304,Birch Creek,Chestnut-sided Warbler,6/21/2018
18305,Bad River,Gray Kingbird,1/11/2020
18306,Caura,Tricolored Blackbird,5/9/2019
18307,Carapichaima,Yellow-green Vireo,12/12/2022
18308,Caura,Pyrrhuloxia,3/27/2011
18309,Couva,Yellow-throated Warbler,11/30/2019
18310,Kalispell,Lapland Longspur,10/29/2017
18311,Anvik Village,Gray Catbird,8/28/2008
18312,Arima,Gray Kingbird,4/14/2019
18313,Anvik Village,Canada Warbler,8/31/2018
18314,Nankipooh,Cliff Swallow,5/7/2019
18315,Caroni,Northern Shrike,11/28/2017
18316,Karuk,Red-cockaded Woodpecker,4/22/2022
18317,Guayaguayare,Phainopepla,5/25/2008
18318,Birch Creek,Bank Swallow,2/13/2024
18319,Carapichaima,Varied Thrush,7/19/2014
18320,Burns Paiute,Canada Warbler,6/24/2016
18321,Guayaguayare,Lincoln's Sparrow,6/11/2020
18322,Dahlonega,Arctic Warbler,12/31/2020
18323,Chaguanas,Mountain Chickadee,6/25/2019
18324,Chaguanas,Hermit Warbler,7/19/2022
18325,Couva,Red-eyed Vireo,6/15/2012
18326,Arouca,Ruby-crowned Kinglet,1/11/2018
18327,Schatulga,Yellow-eyed Junco,5/29/2019
18328,Bois Forte Band,Cave Swallow,12/20/2022
18329,Mayaro,Phainopepla,6/12/2017
18330,Dahlonega,Rusty Blackbird,1/21/2014
18331,Mayaro,Hammond's Flycatcher,11/13/2014
18332,Bois Forte Band,Pygmy Nuthatch,9/8/2022
18333,Toccoa,Say's Phoebe,7/13/2012
18334,Karuk,Yellow-green Vireo,9/18/2019
18335,Couva,Yellow-eyed Junco,3/3/2024
18336,Caroni,Lesser Goldfinch,6/30/2008
18337,Tamana,Western Meadowlark,5/22/2008
18338,Upatoi,Arctic Warbler,3/30/2009
18339,Aripo ,Hermit Thrush,12/24/2008
18340,Weracoba,Olive Sparrow,7/2/2010
18341,Caroni,Vaux's Swift,5/22/2020
18342,Arouca,Willow Flycatcher,6/20/2018
18343,Acoma Pueblo,Ruby-crowned Kinglet,8/31/2017
18344,Big Sandy Rancheria,Yellow-throated Warbler,11/1/2010
18345,Bois Forte Band,Cave Swallow,6/30/2018
18346,Blackfeet,Hermit Thrush,4/3/2011
18347,Carapichaima,Song Sparrow,5/18/2018
18348,Cataula,Black-headed Grosbeak,10/10/2008
18349,Anvik Village,Cliff Swallow,4/6/2023
18350,Kaw,Song Sparrow,11/26/2023
18351,Mayaro,Antillean Nighthawk,12/6/2022
18352,Anvik Village,Black-crested Titmouse,6/10/2009
18353,Brotherton,Canyon Towhee,1/16/2020
18354,Guayaguayare,Bay-breasted Warbler,5/1/2013
18355,Arima,Tricolored Blackbird,2/17/2013
18356,Tamana,Song Sparrow,3/8/2014
18357,Guaico,Pine Siskin,2/24/2018
18358,Birch Creek,Lazuli Bunting,2/16/2020
18359,Toccoa,Yellow-eyed Junco,7/26/2011
18360,Guayaguayare,Black-chinned Sparrow,2/3/2010
18361,Guaico,Black-crested Titmouse,6/19/2014
18362,Bishop Paiute,Allen's Hummingbird,6/23/2019
18363,Upatoi,Phainopepla,9/21/2019
18364,Bois Forte Band,Yellow-throated Warbler,12/20/2017
18365,Anvik Village,Bank Swallow,2/27/2024
18366,Toccoa,Buff-collared Nightjar,2/15/2013
18367,Acoma Pueblo,Clay-colored Sparrow,3/21/2010
18368,Anvik Village,Bay-breasted Warbler,9/28/2018
18369,Tunapuna,Hoary Redpoll,6/18/2010
18370,Karuk,Smooth-billed Ani,6/21/2023
18371,Cataula,Chestnut-collared Longspur,1/17/2010
18372,Schatulga,Orchard Oriole,8/27/2020
18373,Anvik Village,Willow Flycatcher,1/15/2008
18374,Anvik Village,Red-faced Warbler,1/31/2011
18375,Oropouche ,Morelet's Seedeater,1/9/2021
18376,Ochillie,Yellow-eyed Junco,11/15/2021
18377,Chaguanas,California Gnatcatcher,12/17/2011
18378,Ochillie,Varied Thrush,8/25/2011
18379,Mayaro,Western Bluebird,12/6/2018
18380,Bad River,Clay-colored Sparrow,12/31/2019
18381,Carapichaima,Black-throated Blue Warbler,1/21/2019
18382,Acoma Pueblo,Mountain Chickadee,11/12/2011
18383,Oropouche ,Tricolored Blackbird,6/9/2020
18384,Ochillie,Clay-colored Sparrow,4/10/2020
18385,Burns Paiute,Yellow-throated Warbler,5/23/2011
18386,Upatoi,Tropical Parula,11/21/2023
18387,Big Sandy Rancheria,Barn Swallow,4/20/2019
